trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
440,False,"{'a': 0.06, 'e': 0.7800000000000242}",25,7,-11.076184514179404,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 0}",1
441,False,"{'a': 0.06, 'e': 0.7795000000000243}",30,0,-183.10850989726515,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 4}",0
442,False,"{'a': 0.06, 'e': 0.7790000000000243}",20,0,-134.199956174368,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
443,False,"{'a': 0.06, 'e': 0.7785000000000244}",25,0,-51.35539112263316,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
444,False,"{'a': 0.06, 'e': 0.7780000000000244}",20,0,-77.94066218673316,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
445,False,"{'a': 0.06, 'e': 0.7775000000000245}",20,1,-32.75600779610454,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
446,False,"{'a': 0.06, 'e': 0.7770000000000246}",20,0,-24.101585669859304,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
447,False,"{'a': 0.06, 'e': 0.7765000000000246}",25,0,-171.6303533315234,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 3}",0
448,False,"{'a': 0.06, 'e': 0.7760000000000247}",20,7,-88.3111555391474,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 2}",1
449,False,"{'a': 0.06, 'e': 0.7755000000000247}",25,0,-126.5683647171892,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",1
450,False,"{'a': 0.06, 'e': 0.7750000000000248}",20,0,-114.72559080115045,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
451,False,"{'a': 0.06, 'e': 0.7745000000000248}",20,7,-30.751949569302386,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
452,False,"{'a': 0.06, 'e': 0.7740000000000249}",20,10,-106.39702948988385,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 2}",1
453,False,"{'a': 0.06, 'e': 0.773500000000025}",25,0,-116.96637005771957,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
454,False,"{'a': 0.06, 'e': 0.773000000000025}",20,0,-134.3465393583521,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
455,False,"{'a': 0.06, 'e': 0.7725000000000251}",20,15,8.374248900823842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.06, 'e': 0.7720000000000251}",20,0,-105.53368440650904,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
457,False,"{'a': 0.06, 'e': 0.7715000000000252}",25,0,-92.64984972873513,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
458,False,"{'a': 0.06, 'e': 0.7710000000000252}",25,3,-0.35426158448006007,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
459,False,"{'a': 0.06, 'e': 0.7705000000000253}",20,2,-64.02344061825274,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 0}",1
460,False,"{'a': 0.06, 'e': 0.7700000000000253}",20,0,-16.848103332131544,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
461,False,"{'a': 0.06, 'e': 0.7695000000000254}",25,0,-102.6298035894003,"{0: 19, 1: 1, 2: 1, 3: 3, 4: 1}",0
462,False,"{'a': 0.06, 'e': 0.7690000000000254}",30,0,-42.27984375035865,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
463,False,"{'a': 0.06, 'e': 0.7685000000000255}",20,0,-13.617531736126194,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
464,False,"{'a': 0.06, 'e': 0.7680000000000256}",25,0,-49.19142003268405,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
465,False,"{'a': 0.06, 'e': 0.7675000000000256}",20,14,2.2521102721726676,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.06, 'e': 0.7670000000000257}",25,0,-86.16047626031951,"{0: 15, 1: 1, 2: 8, 3: 1, 4: 0}",0
467,False,"{'a': 0.06, 'e': 0.7665000000000257}",20,0,-47.00724222880649,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
468,False,"{'a': 0.06, 'e': 0.7660000000000258}",30,6,-51.72307888066695,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
469,False,"{'a': 0.06, 'e': 0.7655000000000258}",20,4,-37.2045090063522,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
470,False,"{'a': 0.06, 'e': 0.7650000000000259}",25,0,-57.15236742804995,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
471,False,"{'a': 0.06, 'e': 0.7645000000000259}",25,0,-162.63033233818723,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 3}",0
472,False,"{'a': 0.06, 'e': 0.764000000000026}",20,0,-51.94960748556253,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
473,False,"{'a': 0.06, 'e': 0.763500000000026}",20,0,-69.04016016109244,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
474,False,"{'a': 0.06, 'e': 0.7630000000000261}",25,0,-135.42282633874166,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
475,False,"{'a': 0.06, 'e': 0.7625000000000262}",20,0,-80.56295411672956,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
476,False,"{'a': 0.06, 'e': 0.7620000000000262}",20,0,-20.10647575045877,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
477,False,"{'a': 0.06, 'e': 0.7615000000000263}",20,0,-74.25464589074247,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
478,False,"{'a': 0.06, 'e': 0.7610000000000263}",25,0,-30.218415451619137,"{0: 21, 1: 0, 2: 2, 3: 2, 4: 0}",0
479,False,"{'a': 0.06, 'e': 0.7605000000000264}",20,0,-55.96803006869898,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
480,False,"{'a': 0.06, 'e': 0.7600000000000264}",20,0,-32.8490828076302,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
481,False,"{'a': 0.06, 'e': 0.7595000000000265}",20,2,-70.89208523192515,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 0}",1
482,False,"{'a': 0.06, 'e': 0.7590000000000265}",25,0,-14.005617503616515,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
483,False,"{'a': 0.06, 'e': 0.7585000000000266}",20,0,-64.6094703376516,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
484,False,"{'a': 0.06, 'e': 0.7580000000000267}",20,8,-29.777078987209947,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
485,False,"{'a': 0.06, 'e': 0.7575000000000267}",30,16,-21.973350108605775,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
486,False,"{'a': 0.06, 'e': 0.7570000000000268}",20,0,-121.40997063770594,"{0: 9, 1: 2, 2: 6, 3: 3, 4: 0}",0
487,False,"{'a': 0.06, 'e': 0.7565000000000268}",20,0,-25.136989491722595,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
488,False,"{'a': 0.06, 'e': 0.7560000000000269}",25,0,-19.647488095700105,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
489,False,"{'a': 0.06, 'e': 0.7555000000000269}",20,13,0.48651220622419533,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.06, 'e': 0.755000000000027}",35,0,-154.53554232438222,"{0: 23, 1: 1, 2: 8, 3: 1, 4: 2}",0
491,False,"{'a': 0.06, 'e': 0.754500000000027}",20,0,-43.81146082877475,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
492,False,"{'a': 0.06, 'e': 0.7540000000000271}",20,0,-146.67976516782912,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
493,False,"{'a': 0.06, 'e': 0.7535000000000271}",20,0,-52.88891576540188,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
494,False,"{'a': 0.06, 'e': 0.7530000000000272}",20,0,-68.19278020876759,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
495,False,"{'a': 0.06, 'e': 0.7525000000000273}",25,0,-106.93400914409159,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
496,False,"{'a': 0.06, 'e': 0.7520000000000273}",25,0,-63.12581116102043,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
497,False,"{'a': 0.06, 'e': 0.7515000000000274}",25,2,-128.79680512526573,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 3}",1
498,False,"{'a': 0.06, 'e': 0.7510000000000274}",25,0,-99.66088380207793,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
499,False,"{'a': 0.06, 'e': 0.7505000000000275}",20,0,-46.854797019111324,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
500,False,"{'a': 0.06, 'e': 0.7500000000000275}",20,0,-89.71003792706858,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
501,False,"{'a': 0.06, 'e': 0.7495000000000276}",20,0,-54.97676556680912,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
502,False,"{'a': 0.06, 'e': 0.7490000000000276}",30,6,-92.57742503645574,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 1}",1
503,False,"{'a': 0.06, 'e': 0.7485000000000277}",20,2,-36.33619842826924,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
504,False,"{'a': 0.06, 'e': 0.7480000000000278}",30,4,-86.54006469591356,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 1}",1
505,False,"{'a': 0.06, 'e': 0.7475000000000278}",20,0,-37.07285008457941,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
506,False,"{'a': 0.06, 'e': 0.7470000000000279}",30,7,-36.62151098048426,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 0}",1
507,False,"{'a': 0.06, 'e': 0.7465000000000279}",25,9,-41.43120807357234,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
508,False,"{'a': 0.06, 'e': 0.746000000000028}",25,0,-176.7232557956704,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 2}",0
509,False,"{'a': 0.06, 'e': 0.745500000000028}",20,0,-104.67558501928717,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
510,False,"{'a': 0.06, 'e': 0.7450000000000281}",30,0,-141.85513257931373,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
511,False,"{'a': 0.06, 'e': 0.7445000000000281}",20,2,-40.17810174912182,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 0}",1
512,False,"{'a': 0.06, 'e': 0.7440000000000282}",20,0,-87.73708014056916,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
513,False,"{'a': 0.06, 'e': 0.7435000000000282}",25,0,-168.27139107243113,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 4}",0
514,False,"{'a': 0.06, 'e': 0.7430000000000283}",20,0,-34.13401975217472,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
515,False,"{'a': 0.06, 'e': 0.7425000000000284}",20,0,-19.364974034945167,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
516,False,"{'a': 0.06, 'e': 0.7420000000000284}",30,0,-85.89279378890836,"{0: 18, 1: 5, 2: 6, 3: 1, 4: 0}",0
517,False,"{'a': 0.06, 'e': 0.7415000000000285}",20,0,-5.430073065036574,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
518,False,"{'a': 0.06, 'e': 0.7410000000000285}",20,0,-103.99543311791865,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
519,False,"{'a': 0.06, 'e': 0.7405000000000286}",20,0,-17.649424166027515,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
520,False,"{'a': 0.06, 'e': 0.7400000000000286}",30,13,-117.81685827421803,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 2}",1
521,False,"{'a': 0.06, 'e': 0.7395000000000287}",25,0,-91.10892066694686,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
522,False,"{'a': 0.06, 'e': 0.7390000000000287}",20,0,-14.16229752249308,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
523,False,"{'a': 0.06, 'e': 0.7385000000000288}",35,0,-67.91900945454272,"{0: 26, 1: 3, 2: 5, 3: 0, 4: 1}",0
524,False,"{'a': 0.06, 'e': 0.7380000000000289}",20,0,-150.96816380969057,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
525,False,"{'a': 0.06, 'e': 0.7375000000000289}",25,0,-101.1181214134531,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
526,False,"{'a': 0.06, 'e': 0.737000000000029}",30,7,-180.22148143710484,"{0: 11, 1: 1, 2: 7, 3: 2, 4: 2}",1
527,False,"{'a': 0.06, 'e': 0.736500000000029}",25,0,-75.99223803083916,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
528,False,"{'a': 0.06, 'e': 0.7360000000000291}",25,0,-90.49844203096751,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
529,False,"{'a': 0.06, 'e': 0.7355000000000291}",20,0,-72.18571865571549,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
530,False,"{'a': 0.06, 'e': 0.7350000000000292}",30,20,-13.906923481919478,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
531,False,"{'a': 0.06, 'e': 0.7345000000000292}",20,10,6.593478130220738,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.06, 'e': 0.7340000000000293}",25,13,9.9990294350301,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.06, 'e': 0.7335000000000294}",20,12,-10.469756227235978,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.06, 'e': 0.7330000000000294}",20,9,-48.85262465316413,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
535,False,"{'a': 0.06, 'e': 0.7325000000000295}",20,0,-70.13782803694978,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
536,False,"{'a': 0.06, 'e': 0.7320000000000295}",20,0,-22.097858930066984,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
537,False,"{'a': 0.06, 'e': 0.7315000000000296}",25,2,-45.83203364833137,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 0}",1
538,False,"{'a': 0.06, 'e': 0.7310000000000296}",25,15,-22.445046014106534,"{0: 5, 1: 4, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.06, 'e': 0.7305000000000297}",35,23,-28.18102344309363,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
540,False,"{'a': 0.06, 'e': 0.7300000000000297}",25,0,-60.38367081011388,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
541,False,"{'a': 0.06, 'e': 0.7295000000000298}",20,0,-87.13826045569755,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
542,False,"{'a': 0.06, 'e': 0.7290000000000298}",35,0,-123.12139969451789,"{0: 26, 1: 0, 2: 6, 3: 1, 4: 2}",0
543,False,"{'a': 0.06, 'e': 0.7285000000000299}",20,0,-132.73795613091661,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",1
544,False,"{'a': 0.06, 'e': 0.72800000000003}",20,0,-30.10353868907105,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
545,False,"{'a': 0.06, 'e': 0.72750000000003}",30,0,-68.33241476221498,"{0: 22, 1: 1, 2: 5, 3: 2, 4: 0}",0
546,False,"{'a': 0.06, 'e': 0.7270000000000301}",20,0,-36.056195019924935,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
547,False,"{'a': 0.06, 'e': 0.7265000000000301}",35,5,-173.38651498544363,"{0: 15, 1: 2, 2: 9, 3: 3, 4: 1}",1
548,False,"{'a': 0.06, 'e': 0.7260000000000302}",20,6,-15.091555624040067,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
549,False,"{'a': 0.06, 'e': 0.7255000000000302}",20,0,-25.13409927785083,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
550,False,"{'a': 0.06, 'e': 0.7250000000000303}",25,0,-57.85578551395303,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
551,False,"{'a': 0.06, 'e': 0.7245000000000303}",25,15,-17.69334833650147,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 0}",1
552,False,"{'a': 0.06, 'e': 0.7240000000000304}",20,0,-66.14638512578263,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
553,False,"{'a': 0.06, 'e': 0.7235000000000305}",20,0,-59.15809767229721,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
554,False,"{'a': 0.06, 'e': 0.7230000000000305}",30,15,-23.180876228700736,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
555,False,"{'a': 0.06, 'e': 0.7225000000000306}",20,0,-48.81338708923467,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
556,False,"{'a': 0.06, 'e': 0.7220000000000306}",30,0,-75.3770729162609,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
557,False,"{'a': 0.06, 'e': 0.7215000000000307}",35,0,-45.555779990624714,"{0: 26, 1: 2, 2: 7, 3: 0, 4: 0}",0
558,False,"{'a': 0.06, 'e': 0.7210000000000307}",20,0,-108.13015213655993,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
559,False,"{'a': 0.06, 'e': 0.7205000000000308}",20,0,-152.18017819478465,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
560,False,"{'a': 0.06, 'e': 0.7200000000000308}",25,13,-42.52566179256229,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
561,False,"{'a': 0.06, 'e': 0.7195000000000309}",20,0,-116.3241375860168,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
562,False,"{'a': 0.06, 'e': 0.719000000000031}",20,0,-42.550330677382355,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
563,False,"{'a': 0.06, 'e': 0.718500000000031}",20,0,-43.105625770362025,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
564,False,"{'a': 0.06, 'e': 0.7180000000000311}",20,3,-50.44978551082219,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 1}",1
565,False,"{'a': 0.06, 'e': 0.7175000000000311}",25,6,-62.60127374487112,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
566,False,"{'a': 0.06, 'e': 0.7170000000000312}",20,0,-44.06486705273925,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
567,False,"{'a': 0.06, 'e': 0.7165000000000312}",20,12,0.771137682116346,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.06, 'e': 0.7160000000000313}",25,0,-111.9102261896283,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
569,False,"{'a': 0.06, 'e': 0.7155000000000313}",35,0,-71.23602058059285,"{0: 25, 1: 2, 2: 7, 3: 1, 4: 0}",0
570,False,"{'a': 0.06, 'e': 0.7150000000000314}",30,0,-160.99183724042095,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
571,False,"{'a': 0.06, 'e': 0.7145000000000314}",20,0,-34.576360107738005,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
572,False,"{'a': 0.06, 'e': 0.7140000000000315}",20,0,-54.221038875891075,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
573,False,"{'a': 0.06, 'e': 0.7135000000000316}",25,0,-83.13593852793716,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
574,False,"{'a': 0.06, 'e': 0.7130000000000316}",30,3,-54.1047234383807,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 0}",1
575,False,"{'a': 0.06, 'e': 0.7125000000000317}",20,4,-30.604145646363843,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.06, 'e': 0.7120000000000317}",30,19,-57.29809728211671,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
577,False,"{'a': 0.06, 'e': 0.7115000000000318}",30,13,-110.97251915538199,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
578,False,"{'a': 0.06, 'e': 0.7110000000000318}",20,12,2.143653273854862,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
579,False,"{'a': 0.06, 'e': 0.7105000000000319}",20,0,14.38235356349719,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
580,False,"{'a': 0.06, 'e': 0.7100000000000319}",35,0,-203.00999923567406,"{0: 18, 1: 5, 2: 8, 3: 2, 4: 2}",0
581,False,"{'a': 0.06, 'e': 0.709500000000032}",20,0,-131.0982036699462,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
582,False,"{'a': 0.06, 'e': 0.709000000000032}",30,0,-55.215930692504465,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
583,False,"{'a': 0.06, 'e': 0.7085000000000321}",25,0,-126.87515444796738,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
584,False,"{'a': 0.06, 'e': 0.7080000000000322}",20,0,-4.623105998024347,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
585,False,"{'a': 0.06, 'e': 0.7075000000000322}",20,9,-58.93259424177176,"{0: 5, 1: 1, 2: 4, 3: 1, 4: 0}",1
586,False,"{'a': 0.06, 'e': 0.7070000000000323}",20,2,-73.73759442160703,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
587,False,"{'a': 0.06, 'e': 0.7065000000000323}",20,0,-106.91576216155795,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
588,False,"{'a': 0.06, 'e': 0.7060000000000324}",20,0,-120.2974579683935,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
589,False,"{'a': 0.06, 'e': 0.7055000000000324}",30,0,-114.42435910090883,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
590,False,"{'a': 0.06, 'e': 0.7050000000000325}",20,2,-20.27194048776456,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
591,False,"{'a': 0.06, 'e': 0.7045000000000325}",25,0,-5.390766640708068,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
592,False,"{'a': 0.06, 'e': 0.7040000000000326}",20,0,-63.92699144845142,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
593,False,"{'a': 0.06, 'e': 0.7035000000000327}",30,0,-66.29347842320868,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
594,False,"{'a': 0.06, 'e': 0.7030000000000327}",25,0,-49.523157285265754,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
595,False,"{'a': 0.06, 'e': 0.7025000000000328}",25,3,-64.1329177189171,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
596,False,"{'a': 0.06, 'e': 0.7020000000000328}",25,6,-46.46503627127659,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
597,False,"{'a': 0.06, 'e': 0.7015000000000329}",25,0,-106.61517057734339,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
598,False,"{'a': 0.06, 'e': 0.7010000000000329}",25,0,-172.98691856813596,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
599,False,"{'a': 0.06, 'e': 0.700500000000033}",30,0,-92.79582940425989,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
600,False,"{'a': 0.06, 'e': 0.700000000000033}",20,0,-80.68433468790725,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
601,False,"{'a': 0.06, 'e': 0.6995000000000331}",25,19,12.034264266308146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.06, 'e': 0.6990000000000332}",20,0,-50.877422107544255,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
603,False,"{'a': 0.06, 'e': 0.6985000000000332}",30,7,-47.67608962224153,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
604,False,"{'a': 0.06, 'e': 0.6980000000000333}",25,6,-73.65656746462258,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 1}",1
605,False,"{'a': 0.06, 'e': 0.6975000000000333}",30,12,-18.92631774380765,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
606,False,"{'a': 0.06, 'e': 0.6970000000000334}",35,7,-4.740068826363727,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 0}",1
607,False,"{'a': 0.06, 'e': 0.6965000000000334}",35,0,-124.77603331668845,"{0: 26, 1: 0, 2: 6, 3: 1, 4: 2}",0
608,False,"{'a': 0.06, 'e': 0.6960000000000335}",25,0,-25.407182508951728,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
609,False,"{'a': 0.06, 'e': 0.6955000000000335}",25,0,-67.04636909260219,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
610,False,"{'a': 0.06, 'e': 0.6950000000000336}",20,0,-73.03380706511516,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
611,False,"{'a': 0.06, 'e': 0.6945000000000336}",25,0,-120.76833036440033,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
612,False,"{'a': 0.06, 'e': 0.6940000000000337}",35,16,-19.772606025902956,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
613,False,"{'a': 0.06, 'e': 0.6935000000000338}",20,0,-56.626576118320315,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
614,False,"{'a': 0.06, 'e': 0.6930000000000338}",20,0,-51.905067676399625,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
615,False,"{'a': 0.06, 'e': 0.6925000000000339}",25,0,-64.3490613059405,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
616,False,"{'a': 0.06, 'e': 0.6920000000000339}",20,0,-25.319042745610183,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
617,False,"{'a': 0.06, 'e': 0.691500000000034}",20,0,-5.3520823598086515,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
618,False,"{'a': 0.06, 'e': 0.691000000000034}",25,0,-136.8443880445465,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
619,False,"{'a': 0.06, 'e': 0.6905000000000341}",25,8,-75.42800355181663,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 2}",1
620,False,"{'a': 0.06, 'e': 0.6900000000000341}",20,0,-92.24608227217334,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
621,False,"{'a': 0.06, 'e': 0.6895000000000342}",25,7,19.773531806978877,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.06, 'e': 0.6890000000000343}",25,5,-82.47124722878497,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
623,False,"{'a': 0.06, 'e': 0.6885000000000343}",20,0,-59.155868929015064,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
